index,title,href,body,date
197,"Chusnul ch💞timah on Twitter: ""Relawan Ganjar konsisten promosikan orang ...",https://twitter.com/ch_chotimah2/status/1636710275914280961,"Relawan Ganjar konsisten promosikan orang baik dgn cara yg baik.💞 Promosikan Ganjar Capres di Sumsel, Relawan: Pemimpin RI 2024 Setelah Jokowi. 17 Mar 2023 12:45:13",3/17/2023
198,"gigin praginanto on Twitter: ""Orang ini Sekjen PDIP merangkap corong ...",https://twitter.com/giginpraginanto/status/1636663751389880320,Sign up. See new Tweets,3/17/2023
199,"WIBISANA on Twitter: ""timbul ide .. next 2024 gk usah pemilu ...",https://twitter.com/NogoSosroAsli/status/1637032637448736768,timbul ide .. next 2024 gk usah pemilu .. kumpulin saja calon pemimpin indonesia. capres cawapres atau salah satu dr wakil kelompok.. jika org tsb berhasil mencabut .. dia lah pemimpin Nusantara . hemat biaya pemilu toh ..🙂🙂👍 . 18 Mar 2023 10:06:10,3/18/2023
200,Ganjar Pranowo on Twitter,https://twitter.com/ganjarpranowo/status/1637240434207649793,"Ganjar Pranowo. @ganjarpranowo. Banyak sekali pelajaran filosofis yang diajarkan Sunan Drajat. Di antaranya Menehana teken marang wong kang wuto, menehana mangan marang wong kang luwe, menehana busana marang wong kang wudo, menehana ngiyup marang wong kang kudapan. ... Asal melihat Pak Ganjar hati ademm. Panjenengan niku kados mase kulo Pak. 2 ...",3/18/2023
201,"KITA Dukung Pakde Jokowi sampai 2024💪 on Twitter: ""Dimana saja Pak ...",https://twitter.com/Sherin_Tiara/status/1637092682475642881,"Dimana saja Pak Ganjar Pranowo berada masyarakat pasti berebut minta Selfie dan berjabat tangan. Pemimpin yg dicintai masyarakat ya sprti ini lho, murni tanpa dibuat2 dan direkayasa kaya sebelah 😆 Btw ini video saat Pak Ganjar berziarah ke Makam Wali Songo😍 #GANTARI .",3/18/2023
202,"Dina Suari on Twitter: ""RT @DinaSuari3: Pak Ganjar pemimpin cerdas dan ...",https://twitter.com/DinaSuari3/status/1637012102325092352,"""RT @DinaSuari3: Pak Ganjar pemimpin cerdas dan melek Teknologi. kiky pecat nakes boti bencong bpjs daddies ramadhan jinni bawaslu sore 韓国…""",3/18/2023
203,GP24P on Twitter,https://twitter.com/KakekHalal/status/1642122637672615939,"""Sekjen @PDI_Perjuangan Hasto Kristiyanto membela kadernya, Gubernur Jateng Ganjar Pranowo &amp; Gubernur Bali I Wayan Koster yang menolak timnas Israel berlaga di Piala Dunia U-20 di Indonesia. Menurut Hasto, penolakan Ganjar &amp; Koster justru menunjukkan sikap kokoh seorang pemimpin.""",4/1/2023
204,"PanditFootball.com on Twitter: ""Serangan balik netizen. Kolom komentar ...",https://twitter.com/panditfootball/status/1642126802389995520,"Serangan balik netizen. Kolom komentar Gubernur Jawa Tengah, Ganjar Pranowo, dibanjiri netizen yang merasa kecewa atas pencopotan Indonesia sebagai tuan rumah Piala Dunia U-20 2023. 01 Apr 2023 11:28:33",4/1/2023
205,"Aldy Fatih on Twitter: ""@MunirForRI1 @Hari_shevchenko @Bolalob Ganjar ...",https://twitter.com/aldyfatih1/status/1642187517167550465,"Ganjar , Koster PDIP kadrun? Wkwk. 3:29 PM · Apr 1, 2023 ... Mohammed Rashid, mengenakan jersey timnas Indonesia saat mengangkat trofi juara Yasser Arafat Cup 2023. Hal ini dilakukan sebagai bentuk apresiasi nya kepada masyarakat Indonesia yang menurutnya luar biasa. 135. 635. 6,276. Hari",4/1/2023
206,Winda_Handayanie on Twitter,https://twitter.com/HandayanieWinda/status/1643248128546734086,"""@ivan_flow69 @MataNajwa @ganjarpranowo pak ganjar hanya menjalankan apa yang seharusnya dijalankan sebagai seorang pemimpin daerah. semangat terus pak Ganjar.. saya ttp percaya anda bisa jadi yang terbaik untuk negara ini""",4/1/2023
207,"membangunnegri62 on Twitter: ""Benar-benar sosok pemimpin idaman rakyat ...",https://twitter.com/membangunnegri1/status/1641984035516993536,"""Benar-benar sosok pemimpin idaman rakyat. April Mop Inisial R jokowi resmikan kek lido Koster Selamat PSM U-20 Maret Amanda #Ganjar #ganjarpranowo #GanjarHebat #Bantuan #เอ๋ชนม์สวัสดิ์ #KamiSudahBerkorban #thankyouPikamee #IPL2023OpeningCeremony #letsdance""",4/1/2023
208,"Winda_Handayanie on Twitter: ""@marpaung913 @MataNajwa pak ganjar hanya ...",https://twitter.com/HandayanieWinda/status/1643248738864074753,"""@marpaung913 @MataNajwa pak ganjar hanya menjalankan apa yang seharusnya dijalankan sebagai seorang pemimpin daerah. semangat terus pak Ganjar.. saya ttp percaya anda bisa jadi yang terbaik untuk negara ini""",4/1/2023
